"","commit_sha","project_name","commit_msg","merge","line_added","line_removed","churns","lines_of_code","dmm_unit_size","dmm_unit_complexity","dmm_unit_interfacing","token_count","num_modified_methods","num_modified_files","file_names","num_file_formats","file_formats","num_change_type","change_types","completion_status","statuses","workflows","checks","combined"
"80","37f8c19f500ad9886abb95c47926696a49a5b658","CommitCanvas","Add pre-commit-hooks file",FALSE,8,0,8,0,NA,NA,NA,0,0,1,"['.pre-commit-hooks.yaml']",1,"['.yaml']",1,"['ADD']","['completed']","[]","[]","['success']","pass"
"81","a035d9a37c5abd6d2b274916d969f29b63938bd2","CommitCanvas","Configure commit-msg",FALSE,1,0,1,0,NA,NA,NA,0,0,1,"['.pre-commit-hooks.yaml']",1,"['.yaml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"82","7765868fef47a755a5a0e2efbf55b9653fa265b9","CommitCanvas","Change pre-commit-hook configuration",FALSE,5,9,-4,0,NA,NA,NA,0,0,1,"['.pre-commit-hooks.yaml']",1,"['.yaml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"83","d500f133175962756bd01c2cd91460da58a14022","CommitCanvas","Fix import error",FALSE,1,1,0,0,NA,NA,NA,0,0,1,"['.pre-commit-hooks.yaml']",1,"['.yaml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"84","fc7888d1cbed23bb41e3e1102ca78f415c69a0f3","CommitCanvas","Fix entry in pre-commit-hooks",FALSE,1,1,0,0,NA,NA,NA,0,0,1,"['.pre-commit-hooks.yaml']",1,"['.yaml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"85","6d819296473c24f4aa21e38672dd1d309cf1747c","CommitCanvas","Modify the output",FALSE,30,22,8,57,0,0,1,351,2,2,"['.pre-commit-hooks.yaml', 'commit_message_checker.py']",2,"['.py', '.yaml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"86","4a530be1be81431719db61a79ef182a4f393dac1","CommitCanvas","Add script file and fix executable command",FALSE,37,3,34,0,NA,NA,NA,0,0,2,"['.pre-commit-hooks.yaml', 'commitcanvas.sh']",2,"['.sh', '.yaml']",2,"['ADD', 'MODIFY']","['completed']","[]","[]","['success']","pass"
"87","efdd1d750a6d90100e6f04a99f1d85c5cf0ab723","CommitCanvas","Set up entry point with poetry",FALSE,20,0,20,4,1,1,1,17,1,8,"['SOURCES.txt', 'entry_points.txt', '__main__.py', '__init__.cpython-37.pyc', '__main__.cpython-37.pyc', 'pyproject.toml', '__init__.cpython-37.pyc', 'test_commitcanvas.cpython-37-pytest-5.4.3.pyc']",4,"['.py', '.pyc', '.toml', '.txt']",2,"['ADD', 'MODIFY']","['completed']","[]","[]","['success']","pass"
"88","3fc6892e7bb894da15958d85722b7e69a267fd32","CommitCanvas","Fix import statement",FALSE,1,1,0,0,NA,NA,NA,0,0,1,"['commitcanvas.sh']",1,"['.sh']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"89","6c92cbd4ef70190318c277ee28d4920cebe2d036","CommitCanvas","Add commitcanvas as a hook",FALSE,6,0,6,0,NA,NA,NA,0,0,1,"['.pre-commit-config.yaml']",1,"['.yaml']",1,"['MODIFY']","[]","[]","[]","[]","N/A"
"90","29a38a13c8017f0468777c864f2bf0c572e0526c","CommitCanvas","Add commitcanvas as a hook",FALSE,1,0,1,0,NA,NA,NA,0,0,1,"['.pre-commit-config.yaml']",1,"['.yaml']",1,"['MODIFY']","[]","[]","[]","[]","N/A"
"91","abbc2579edfed3d2d6ddf8f0ef232b185bc48c27","CommitCanvas","Fix typo in the comment",FALSE,1,1,0,0,NA,NA,NA,0,0,1,"['.pre-commit-config.yaml']",1,"['.yaml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"92","8d343f9ad488092f0d951890ed9a2c1f933bab5c","CommitCanvas","Add dependencies in the hooks config file",FALSE,1,0,1,0,NA,NA,NA,0,0,1,"['.pre-commit-hooks.yaml']",1,"['.yaml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"93","3fafd3ff2d6bd056d3c7c0b57aaf3be798177218","CommitCanvas","Fix unexpected key error",FALSE,0,1,-1,0,NA,NA,NA,0,0,1,"['.pre-commit-hooks.yaml']",1,"['.yaml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"94","027e5b4c07da121653d90e2fa31b0003e0c09b69","CommitCanvas","Generate the reuirements.txt so that pre-commit can install dependencies",FALSE,256,35,221,0,NA,NA,NA,0,0,6,"['requires.txt', '__main__.cpython-37.pyc', 'commit_message_checker.cpython-37.pyc', 'poetry.lock', 'pyproject.toml', 'requirements.txt']",4,"['.lock', '.pyc', '.toml', '.txt']",2,"['ADD', 'MODIFY']","['completed']","[]","[]","['success']","pass"
"95","5e58414cabc8587f40d7cb9aaa39887b45530342","CommitCanvas","Delete the requirements.txt file",FALSE,0,204,-204,0,NA,NA,NA,0,0,1,"['requirements.txt']",1,"['.txt']",1,"['DELETE']","['completed']","[]","[]","['success']","pass"
"96","ecdb65f7019fec3a9dad0e241db751477577b92a","CommitCanvas","Generate setup file for pre-commit",FALSE,41,0,41,29,NA,NA,NA,109,0,2,"['pyproject.toml', 'setup.py']",2,"['.py', '.toml']",2,"['ADD', 'MODIFY']","['completed']","[]","[]","['success']","pass"
"97","3273ea270483429166fef0387f55706fd280974e","CommitCanvas","Remove setup file",FALSE,0,36,-36,0,NA,NA,NA,0,0,1,"['setup.py']",1,"['.py']",1,"['DELETE']","['completed']","[]","[]","['success']","pass"
"98","525b48c70f2e12b0a17cb88de600d72fce3f5532","CommitCanvas","Set up pre-commit",FALSE,43,3,40,12,NA,NA,NA,39,2,5,"['.pre-commit-config.yaml', '__init__.py', '__main__.py', '__init__.py', 'test_commitcanvas.py']",2,"['.py', '.yaml']",2,"['ADD', 'MODIFY']","['completed']","[]","[]","['success']","pass"
"99","6561f02c8ab31db238222ea7b7bf013af7e9b609","CommitCanvas","Resolve the issue that caused pre-commit to display the output twice",FALSE,8,0,8,0,NA,NA,NA,0,0,2,"['.pre-commit-config.yaml', 'README.md']",2,"['.md', '.yaml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"100","fe381419080122b0e7dbfd7bd90a371a8e8ef22a","CommitCanvas","Add requirements.txt for pre-commit",FALSE,5,0,5,0,NA,NA,NA,0,0,1,"['requirements.txt']",1,"['.txt']",1,"['ADD']","['completed']","[]","[]","['success']","pass"
"101","9faefcaa971df04b0b8622480098aee440339e8f","CommitCanvas","Change the filename",FALSE,0,0,0,0,NA,NA,NA,0,0,1,"['requirements-dev.txt']",1,"['.txt']",1,"['RENAME']","['completed']","[]","[]","['success']","pass"
"102","4e6eadd8ba2d6e2e33ff22db477ca14df386dffa","CommitCanvas","Remove requiremnts.txt, pre commit should work with pyproject.toml",FALSE,0,5,-5,0,NA,NA,NA,0,0,1,"['requirements-dev.txt']",1,"['.txt']",1,"['DELETE']","['completed']","[]","[]","['success']","pass"
"103","3df606c96a094dcc9024dfd2f99ecda7bec0cc4d","CommitCanvas","Build the package",FALSE,0,0,0,0,NA,NA,NA,0,0,2,"['CommitCanvas-0.1.0-py3-none-any.whl', 'CommitCanvas-0.1.0.tar.gz']",2,"['.gz', '.whl']",1,"['ADD']","['completed']","[]","[]","['success']","pass"
"104","6e6d7d69d8a08f77a741badaa0e1e36151ce0ceb","CommitCanvas","Remove dist folder",FALSE,0,0,0,0,NA,NA,NA,0,0,2,"['CommitCanvas-0.1.0-py3-none-any.whl', 'CommitCanvas-0.1.0.tar.gz']",2,"['.gz', '.whl']",1,"['DELETE']","['completed']","[]","[]","['success']","pass"
"105","f90c436d033da8a723be786cf75c269f1311205b","CommitCanvas","Train the small spacy language model with commit messages",FALSE,3120,8,3112,89,1,1,1,521,4,19,"['commit_message_checker.py', 'meta.json', 'cfg', 'model', 'moves', 'cfg', 'model', 'moves', 'cfg', 'model', 'tag_map', 'tokenizer', 'key2row', 'lookups.bin', 'lookups_extra.bin', 'strings.json', 'vectors', 'training_data.json', 'train_spacy_model.py']",10,"['.bin', '.json', '.py', 'cfg', 'key2row', 'model', 'moves', 'tag_map', 'tokenizer', 'vectors']",2,"['ADD', 'MODIFY']","['completed']","[]","[]","['success']","pass"
"106","b9d51b64e381a4de3c9a3780288deccdc557ada3","CommitCanvas","Fix the path to the model",FALSE,1,1,0,54,NA,NA,NA,301,1,1,"['commit_message_checker.py']",1,"['.py']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"107","47212f987826f0cf8665ce318aa2b51022cc0d3a","CommitCanvas","Update the model with new type of data",FALSE,5,1342,-1337,54,NA,NA,NA,301,1,6,"['__init__.cpython-37.pyc', '__main__.cpython-37.pyc', 'commit_message_checker.cpython-37.pyc', 'commit_message_checker.py', 'model', 'strings.json']",4,"['.json', '.py', '.pyc', 'model']",2,"['DELETE', 'MODIFY']","['completed']","[]","[]","['success']","pass"
"108","6bb713d50ee692cd298c327c09a074e3367ff351","CommitCanvas","Fix path to the model",FALSE,5,1,4,56,1,1,1,315,1,1,"['commit_message_checker.py']",1,"['.py']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"109","0560fff0bf936d0c8bae35db684a62b7a3cd156f","CommitCanvas","Add linter check to actions",FALSE,3,0,3,0,NA,NA,NA,0,0,1,"['actions.yml']",1,"['.yml']",1,"['MODIFY']","['completed']","[]","[]","['failure']","fail"
"110","40e0ddb1f1aa19c6e0f684c8a9e0190499faad7f","CommitCanvas","Update revision id for commitcanvas",FALSE,1,1,0,0,NA,NA,NA,0,0,1,"['.pre-commit-config.yaml']",1,"['.yaml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"111","f071c9524a7e68b54c8b6ae4965c1d004b62006d","CommitCanvas","Move en-core-web-sm to dev-dependencies",FALSE,47,30,17,0,NA,NA,NA,0,0,4,"['SOURCES.txt', 'requires.txt', 'poetry.lock', 'pyproject.toml']",3,"['.lock', '.toml', '.txt']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"112","bf36c93ac75bd9306571afa807228f6aedc3f820","CommitCanvas","Modify output of commitcanvas",FALSE,59,41,18,36,1,0.833333333333333,0,216,2,3,"['.pre-commit-config.yaml', 'commitcanvas.sh', 'commit_message_checker.py']",3,"['.py', '.sh', '.yaml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"113","cc2bc55cff5d8fe3b100b08e9e2f305e645cd74a","CommitCanvas","Modify output of commitcanvas",FALSE,73,15,58,0,NA,NA,NA,0,0,2,"['.pre-commit-config.yaml', 'commitcanvas.sh']",2,"['.sh', '.yaml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"114","d557139fc983af52e0f8d4a1398eb971b77db3fa","CommitCanvas","Update revision id forcommitcanvas",FALSE,5,112,-107,33,0,0.846153846153846,0,192,2,4,"['.pre-commit-config.yaml', 'commitcanvas.sh', '__main__.py', 'commit_message_checker.py']",3,"['.py', '.sh', '.yaml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"115","d6c5bd638a723526f1dd034a56ac181f4217bb23","CommitCanvas","Update the entry point for commitcanvas",FALSE,17,17,0,52,0,0,0,300,1,8,"['.pre-commit-config.yaml', '.pre-commit-hooks.yaml', 'README.md', 'commitcanvas.py', '__init__.cpython-37.pyc', 'commit_message_checker.cpython-37.pyc', 'commit_message_checker.py', 'lexemes.bin']",5,"['.bin', '.md', '.py', '.pyc', '.yaml']",3,"['ADD', 'MODIFY', 'RENAME']","['completed']","[]","[]","['failure']","fail"
"116","76ccf5d192db15dc739f77d594842ad2862db6cb","CommitCanvas","Comment out the entry points in pyproject.toml",FALSE,5,5,0,0,NA,NA,NA,0,0,1,"['pyproject.toml']",1,"['.toml']",1,"['MODIFY']","['completed']","[]","[]","['failure']","fail"
"117","2789676c6b003793debd4b32334560bd9548a910","CommitCanvas","Fix commitcanvas file name",FALSE,1,1,0,0,NA,NA,NA,0,0,2,"['.pre-commit-hooks.yaml', 'commitcanvas_check.py']",2,"['.py', '.yaml']",2,"['MODIFY', 'RENAME']","['completed']","[]","[]","['success']","pass"
"118","88f6449e6761eb6bf4842037ea1feeb383468176","CommitCanvas","Build the commitcanvas package and change the entry point for pre-commit",FALSE,33,16,17,5,0,0,0,19,2,7,"['.pre-commit-config.yaml', '.pre-commit-hooks.yaml', 'SOURCES.txt', '__main__.py', 'CommitCanvas-0.1.0-py3-none-any.whl', 'CommitCanvas-0.1.0.tar.gz', 'pyproject.toml']",6,"['.gz', '.py', '.toml', '.txt', '.whl', '.yaml']",2,"['ADD', 'MODIFY']","['completed']","[]","[]","['success']","pass"
"119","485e9d5130cb494b027fabc73058ba3106e779a6","CommitCanvas","Add checks to commitcanvas",FALSE,63,59,4,36,0,0,1,190,2,3,"['__main__.py', 'commitcanvas_check.py', 'commitcanvas_check.py']",1,"['.py']",3,"['ADD', 'DELETE', 'MODIFY']","['completed']","[]","[]","['success']","pass"
"120","1cfb8621ad36d3defcc9c34e866205666219c60e","CommitCanvas","Rearange the order of linters and add pre-commit to poetry",FALSE,180,22,158,0,NA,NA,NA,0,0,5,"['.pre-commit-config.yaml', 'SOURCES.txt', 'requires.txt', 'poetry.lock', 'pyproject.toml']",4,"['.lock', '.toml', '.txt', '.yaml']",2,"['ADD', 'MODIFY']","['completed']","[]","[]","['success']","pass"
"121","28ddd73839f7b2cad725d5ab9992674d9f53a528","CommitCanvas","Change path to the updated spacy language model",FALSE,1,1,0,23,NA,NA,NA,140,1,1,"['commit_message_checker.py']",1,"['.py']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"122","1c0778c01a098894255c442876077bb4f29570c7","CommitCanvas","Break down large script into functions",FALSE,18,26,-8,42,1,1,1,231,3,2,"['__main__.py', 'commitcanvas_check.py']",1,"['.py']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"123","5b95837e1b2bb38b97287480a2d1e38d9df4168e","CommitCanvas","Take command line argmnets from main file",FALSE,23,29,-6,62,0.25,0.25,0,360,6,3,"['__main__.py', 'commit_message_checker.py', 'commitcanvas_check.py']",1,"['.py']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"124","956f1a7b1a90886570cccd336735427c1ff2beab","CommitCanvas","Change path to the updated spacy language model",FALSE,1,1,0,23,NA,NA,NA,140,1,1,"['commit_message_checker.py']",1,"['.py']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"125","f3626ecc31a52a40862aafe0c00dc7a3099bbca4","CommitCanvas","Update path to the model",FALSE,1,1,0,23,NA,NA,NA,140,1,1,"['commit_message_checker.py']",1,"['.py']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"126","5eff6599fa6b5734ad8e7b766f0d60a34d3b324a","CommitCanvas","Change from load to from-disk method",FALSE,7,4,3,25,1,1,1,155,1,2,"['commit_message_checker.py', 'pyproject.toml']",2,"['.py', '.toml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"127","ad7d548d459e918e172dfd731b58d7d58f85e8c5","CommitCanvas","Update math to the language model",FALSE,4,4,0,25,NA,NA,NA,155,1,2,"['commit_message_checker.py', 'pyproject.toml']",2,"['.py', '.toml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"128","2961e89d906c0b5fc93118db217b14c0c5e3b7c9","CommitCanvas","Update Spacy version to match en_core_web_sm",FALSE,41,41,0,0,NA,NA,NA,0,0,7,"['SOURCES.txt', 'entry_points.txt', 'requires.txt', 'CommitCanvas-0.1.0-py3-none-any.whl', 'CommitCanvas-0.1.0.tar.gz', 'poetry.lock', 'pyproject.toml']",5,"['.gz', '.lock', '.toml', '.txt', '.whl']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"129","5c56e8bb57a10f0f0130eb1653c59167b0f619ba","CommitCanvas","Update the path",FALSE,1,1,0,25,NA,NA,NA,155,1,1,"['commit_message_checker.py']",1,"['.py']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"130","bb877f6cda92c0eebe1474eba659efa47ec50d63","CommitCanvas","Update the spacy language model and the path",FALSE,30,16,14,62,NA,NA,NA,410,3,6,"['commit_message_checker.py', 'model', 'model', 'lexemes.bin', 'strings.json', 'train_spacy_model.py']",4,"['.bin', '.json', '.py', 'model']",2,"['DELETE', 'MODIFY']","['completed']","[]","[]","['success']","pass"
"131","d00a97899be1f59bed69f6f696154a0efd02e4bf","CommitCanvas","Save pyproject",FALSE,0,1,-1,0,NA,NA,NA,0,0,1,"['pyproject.toml']",1,"['.toml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"132","fe0ecc2ac23d298677f7149f51dffc3a3bb1755a","CommitCanvas","Load the updtaed spacy model",FALSE,2,3,-1,24,0,0,0,147,1,1,"['commit_message_checker.py']",1,"['.py']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"133","a3ea029db16657e672b0547bc4de296ce770d351","CommitCanvas","Use pathlib to acess the updated language model",FALSE,5,1,4,26,1,1,1,161,1,1,"['commit_message_checker.py']",1,"['.py']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"134","3702f1eb02361a7f89f1655a2a35c8a3a0aff8f5","CommitCanvas","Add pathlib to pyproject",FALSE,18,5,13,35,NA,NA,NA,234,0,7,"['model', 'model', 'lexemes.bin', 'strings.json', 'train_spacy_model.py', 'poetry.lock', 'pyproject.toml']",6,"['.bin', '.json', '.lock', '.py', '.toml', 'model']",2,"['ADD', 'MODIFY']","['completed']","[]","[]","['success']","pass"
"135","6addbb71801595edbd70461378275548aac18cb5","CommitCanvas","Remove print statement for debugging",FALSE,0,7,-7,25,NA,NA,NA,154,0,2,"['commit_message_checker.py', 'pyproject.toml']",2,"['.py', '.toml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"136","340ff64367781ba12b50a66ff60d8efc4860bfd7","CommitCanvas","Update revision id for commitcanvas",FALSE,1,16,-15,35,NA,NA,NA,234,0,2,"['.pre-commit-config.yaml', 'train_spacy_model.py']",2,"['.py', '.yaml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"137","cdbdeb734dea7160a9074c706aece197e9f873af","CommitCanvas","Build the package",FALSE,0,9,-9,0,NA,NA,NA,0,0,3,"['.pre-commit-config.yaml', 'CommitCanvas-0.1.0-py3-none-any.whl', 'CommitCanvas-0.1.0.tar.gz']",3,"['.gz', '.whl', '.yaml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"138","81618c3d81cf8b6725c0d7aaf4f6ec6e02e7181f","CommitCanvas","Fix check for imperative mood",FALSE,14,12,2,60,1,1,1,406,2,4,"['commit_message_checker.cpython-37.pyc', 'commit_message_checker.py', 'training_data.json', 'train_spacy_model.py']",3,"['.json', '.py', '.pyc']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"139","8541d342173686176a7b4217ca249f0897c9d5fb","CommitCanvas","Fix typo",FALSE,0,1,-1,24,0,0,0,156,1,1,"['commit_message_checker.py']",1,"['.py']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"140","0e134ab74ec2393d8162f723ecc78c132ce2202a","CommitCanvas","Update revision id",FALSE,1,1,0,0,NA,NA,NA,0,0,1,"['.pre-commit-config.yaml']",1,"['.yaml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"141","690c5ef807758a01847b018604d306e055cca2b2","CommitCanvas","Update README.md and add contributing files",FALSE,275,25,250,25,1,1,1,176,1,6,"['CODE_OF_CONDUCT.md', 'CONTRIBUTING.md', 'LICENSE', 'README.md', 'commit_message_checker.py', 'pull_request_template.md']",3,"['.md', '.py', 'LICENSE']",2,"['ADD', 'MODIFY']","['completed']","[]","[]","['success']","pass"
"142","35232768e05f7004bb9b3591c9c946a94f9e322c","CommitCanvas","Add README badge",FALSE,4,2,2,0,NA,NA,NA,0,0,2,"['actions.yml', 'README.md']",2,"['.md', '.yml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"143","0c234a5ddefe97c9c699e9439ea12d78ebb854b3","CommitCanvas","Remove extra print statement",FALSE,1,2,-1,24,0,0,0,160,1,2,"['.pre-commit-config.yaml', 'commit_message_checker.py']",2,"['.py', '.yaml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"144","10917a13622cb6ba0b5cb485ccdfc3c365aca0b9","CommitCanvas","Create test suite and update spacy model version",FALSE,238,12,226,107,1,1,1,468,7,9,"['.gitignore', '.pre-commit-config.yaml', 'requires.txt', 'commit_message_checker.cpython-37.pyc', 'commit_message_checker.py', 'pyproject.toml', 'test_commit_canvas_check.py', 'test_commit_message_checker.py', 'test_commitcanvas.py']",6,"['', '.py', '.pyc', '.toml', '.txt', '.yaml']",3,"['ADD', 'DELETE', 'MODIFY']","['completed']","[]","[]","['success']","pass"
"145","7984622121b8e568d6f41f59930a126fc0de32d7","CommitCanvas","Fix minor error",FALSE,1,7,-6,24,NA,NA,NA,160,0,2,"['.pre-commit-config.yaml', 'commit_message_checker.py']",2,"['.py', '.yaml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"146","f4888af84b0833a802fd5eca5e63803ff0f48359","CommitCanvas","Update revision id",FALSE,1,1,0,0,NA,NA,NA,0,0,1,"['.pre-commit-config.yaml']",1,"['.yaml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"147","351d7f3e3e578e7de366cb003bba8c62dd14a677","CommitCanvas","Add tests for commitcanvas_check.py",FALSE,102,20,82,52,1,1,1,258,2,5,"['commit_message_checker.cpython-37.pyc', 'commitcanvas_check.py', 'poetry.lock', 'pyproject.toml', 'test_commit_canvas_check.py']",4,"['.lock', '.py', '.pyc', '.toml']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"148","3875e3852586b663ccf586b765178d2321497a69","CommitCanvas","Remove extra dependencies",FALSE,3,32,-29,0,NA,NA,NA,0,0,3,"['requires.txt', 'poetry.lock', 'pyproject.toml']",3,"['.lock', '.toml', '.txt']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"149","23fbe863ce38fc0bfef1d24fdd59b43fbb2ea261","CommitCanvas","Add contributors to README.md",FALSE,9,5,4,0,NA,NA,NA,0,0,1,"['README.md']",1,"['.md']",1,"['MODIFY']","['completed']","[]","[]","['success']","pass"
"150","ce2f72e5c7e74ef60aabaaf33a1e34c67bcbc8e1","CommitCanvas","Add python versions and operating systems to build.yml",FALSE,5,3,2,0,NA,NA,NA,0,0,2,"['build.yml', 'README.md']",2,"['.md', '.yml']",1,"['MODIFY']","['completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed']","[]","[]","['cancelled', 'failure', 'failure', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled']","fail"
"151","58d80d672419915b1589f08c168c40b8d2d23744","CommitCanvas","Add python versions",FALSE,2,2,0,0,NA,NA,NA,0,0,2,"['PKG-INFO', 'pyproject.toml']",2,"['.toml', 'PKG-INFO']",1,"['MODIFY']","['completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed']","[]","[]","['failure', 'failure', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled']","fail"
"152","d2a9dc01122829ff8c29bb82897304f7eb78e8b3","CommitCanvas","Fix python version",FALSE,1,1,0,0,NA,NA,NA,0,0,1,"['pyproject.toml']",1,"['.toml']",1,"['MODIFY']","['completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed']","[]","[]","['failure', 'failure', 'failure', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled']","fail"
"153","89e2e127ce39e079219bf3df2e23a25f81b483e6","CommitCanvas","Update README",FALSE,33,1,32,0,NA,NA,NA,0,0,6,"['build.yml', 'README.md', '__init__.cpython-37.pyc', '__main__.cpython-37.pyc', '__init__.cpython-37.pyc', 'test_commitcanvas.cpython-37-pytest-5.4.3.pyc']",3,"['.md', '.pyc', '.yml']",3,"['DELETE', 'MODIFY', 'RENAME']","['completed']","[]","[]","['success']","pass"
"154","5cace2eac6c114586335fadde270b76d87ee47fb","CommitCanvas","Fix python version in build.yml",FALSE,1,1,0,0,NA,NA,NA,0,0,1,"['build.yml']",1,"['.yml']",1,"['MODIFY']","['completed', 'completed', 'completed']","[]","[]","['success', 'success', 'success']","pass"
"155","e520f9bd265537aeaf18c19be8c42c7c54bd1063","CommitCanvas","Add more python versions for testing",FALSE,2,3,-1,0,NA,NA,NA,0,0,3,"['build.yml', '.pre-commit-config.yaml', 'pyproject.toml']",3,"['.toml', '.yaml', '.yml']",1,"['MODIFY']","['completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed']","[]","[]","['failure', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled']","fail"
"156","d5ef110da2e942750c2e93d0e1253fdaab67180a","CommitCanvas","Remove python 3.6

Pre-commit requires python 3.6.1",FALSE,5,3,2,0,NA,NA,NA,0,0,2,"['build.yml', 'pyproject.toml']",2,"['.toml', '.yml']",1,"['MODIFY']","['completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed']","[]","[]","['success', 'success', 'success', 'success', 'success', 'success', 'success', 'success', 'success']","pass"
"157","7cb0df7359521d5a9e9c860f6ca5def260ed2141","CommitCanvas","Add code coverage report",FALSE,10,0,10,0,NA,NA,NA,0,0,1,"['build.yml']",1,"['.yml']",1,"['MODIFY']","['completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed']","[]","[]","['cancelled', 'failure', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled']","fail"
"158","cd096e722146039b3787697e64c25afce313d65d","CommitCanvas","Add code coverage with poetry",FALSE,114,67,47,0,NA,NA,NA,0,0,5,"['build.yml', 'README.md', 'PKG-INFO', 'poetry.lock', 'pyproject.toml']",5,"['.lock', '.md', '.toml', '.yml', 'PKG-INFO']",1,"['MODIFY']","['completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed']","[]","[]","['success', 'success', 'success', 'success', 'success', 'success', 'success', 'success', 'success']","pass"
"159","aba5485c8dca42468e77d91d8163a9c672c02283","CommitCanvas","Upload coverage reports using bash uploader",FALSE,2,3,-1,0,NA,NA,NA,0,0,1,"['build.yml']",1,"['.yml']",1,"['MODIFY']","['completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed']","[]","[]","['success', 'success', 'success', 'success', 'cancelled', 'success', 'failure', 'cancelled', 'cancelled']","fail"
"160","9215341b7c10db8e03a9f6667a26cfc321f3cc6b","CommitCanvas","Add readme badge for codecov",FALSE,4,3,1,0,NA,NA,NA,0,0,2,"['build.yml', 'README.md']",2,"['.md', '.yml']",1,"['MODIFY']","['completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed', 'completed']","[]","[]","['success', 'success', 'success', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'cancelled', 'failure']","fail"
